pose_id,x,y,z,binding_energy,probe_type,vdw_energy,electrostatic_energy,site_type
pfpkii_pose_2081,-4.427850465790822,10.107912849023593,24.284602534736,-10.041621523357152,cyclohexane,-6.5309916118664555,-2.853733064769239,phosphatase
pfpkii_pose_2082,-6.306258879669301,9.549695932494123,27.0415270578152,-8.35076554346655,acetonitrile,-5.5648227654753075,-2.7458118472011153,phosphatase
pfpkii_pose_2083,12.194174497761281,10.271986419495263,17.294668670394447,-6.55250685185138,benzene,-5.278425420958529,-1.7820395427785216,kinase
pfpkii_pose_2084,-3.7843195361938973,11.062896544267941,26.343942961159385,-6.47629023467306,phenol,-4.112909137599031,-2.25767527383133,phosphatase
pfpkii_pose_2085,12.530450529370269,11.522309331381368,17.871630991082217,-5.4749282478737795,ethanol,-3.4655544799733593,-1.5848449061959975,kinase
pfpkii_pose_2086,12.887681174140722,16.568982141665963,25.831069986730682,-5.817493713503329,acetone,-4.733221873238378,-1.4326469415552086,kinase
pfpkii_pose_2087,-6.880770616999458,7.560263598434056,24.49143384752899,-7.69918005304528,dimethylether,-5.007764392914944,-2.026394103383913,phosphatase
pfpkii_pose_2088,-4.284381361442876,11.470810536256542,24.901924968009318,-8.898303539596569,acetone,-6.153902816493016,-2.4648584317191773,phosphatase
pfpkii_pose_2089,21.554032767499393,-7.644620289045549,10.631214997349211,-5.430343000268761,cyclohexane,-3.7188506776482164,-1.7549751771946662,allosteric
pfpkii_pose_2090,-4.334758484952013,19.518188483057138,27.47725940006105,-5.145844805598778,ethanol,-3.6595433351734052,-1.4553235308371084,phosphatase
pfpkii_pose_2091,7.088735299210082,16.650690420785008,17.220054757243116,-6.097287954107394,benzene,-3.4893136431774674,-1.4061168182058714,kinase
pfpkii_pose_2092,-9.091597157904472,4.719151466333553,21.548805408215877,-3.032047523619162,acetone,-1.8781608847469735,-0.9655258760209687,phosphatase
pfpkii_pose_2093,-5.399433706859911,7.033219402032425,32.26746926539494,-5.407376117471222,phenol,-3.6464950470892195,-1.3242326060708518,phosphatase
pfpkii_pose_2094,12.263653806791549,15.006220057684128,15.095779790159028,-4.9664236152223395,cyclohexane,-3.3607504113860442,-0.8334697273575941,kinase
pfpkii_pose_2095,13.77738350525869,13.947432708021228,22.84218077660316,-6.970037105448717,cyclohexane,-4.170898603322457,-2.2184581170855284,kinase
pfpkii_pose_2096,8.161905545787588,17.430002814612735,18.715637855134577,-5.829650117084403,acetone,-3.6092233484329492,-1.3748900141398175,kinase
pfpkii_pose_2097,-4.016373498699293,13.961432004023392,23.65944928617105,-8.275352186135319,dimethylether,-7.227305326299906,-1.992129228178686,phosphatase
pfpkii_pose_2098,11.089520438777264,14.128616812582578,24.85187704127182,-5.706529943001121,benzene,-3.8901552997272884,-2.52180813329263,kinase
pfpkii_pose_2099,1.9950427504730222,14.134887165142974,21.84283223603122,-5.1124754677021045,dimethylether,-4.181832389522304,-1.9110370463053699,phosphatase
pfpkii_pose_2100,-6.264540940279537,6.002917870200989,19.081087335528053,-7.047363919591966,acetone,-4.590136746830786,-2.0624779981130157,phosphatase
pfpkii_pose_2101,11.330555209489564,13.316619448806767,14.888594803077819,-5.857668564896056,acetonitrile,-3.844725678839734,-1.5801957225742491,kinase
pfpkii_pose_2102,-2.8366713183744467,11.176280864626325,23.884312344809565,-7.5991786818634495,ethanol,-5.265924376197907,-1.8927905422913902,phosphatase
pfpkii_pose_2103,-3.8805013968507858,11.246256240079447,26.91527737527452,-6.557229860564541,dimethylether,-5.032225252244141,-1.850180575478876,phosphatase
pfpkii_pose_2104,-2.2841893274135305,10.161224030422332,20.93450247478165,-4.5719469713813865,cyclohexane,-2.7446854816156137,-1.326306784419462,phosphatase
pfpkii_pose_2105,20.63135471423979,-7.866787230772226,17.809576066360073,-8.093245398401423,phenol,-4.959651180302906,-2.275040126696879,allosteric
pfpkii_pose_2106,-3.385837815421404,8.977857274332624,32.98258939566761,-5.786121008541443,cyclohexane,-3.8899540688073255,-1.156085828091569,phosphatase
pfpkii_pose_2107,9.886306191477285,12.414811365537727,15.985961797977534,-6.65625075488318,dimethylether,-4.57316955677438,-1.936481689571263,kinase
pfpkii_pose_2108,10.161850241671386,14.363186293672591,19.261408676403942,-9.307308578979722,isopropanol,-5.761243343022659,-2.7992085086620895,kinase
pfpkii_pose_2109,11.067356644175563,11.342459884729465,21.49490320339656,-7.458592525889555,ethanol,-5.712843213310936,-2.139077389468987,kinase
pfpkii_pose_2110,0.9887160273924152,11.218734658898688,22.3193139674865,-5.501180535004123,acetonitrile,-3.9292816087241373,-1.3177525162049792,kinase
pfpkii_pose_2111,12.412669542715406,15.09107719154309,21.626185646049382,-7.891139969702856,cyclohexane,-5.179606782159785,-2.1363444762877117,kinase
pfpkii_pose_2112,19.913798815095443,-6.41215366378507,13.61929426446697,-5.395685980050709,cyclohexane,-4.192167694458286,-1.8406044722943538,allosteric
pfpkii_pose_2113,-8.346064284940564,12.184481914248327,25.808975460938434,-5.53402269796265,ethanol,-4.55413936457957,-2.237194856217058,phosphatase
pfpkii_pose_2114,-5.365343540394004,12.352119109304539,23.298675925949954,-6.887063588710139,phenol,-4.794519324606831,-2.7341065422270194,phosphatase
pfpkii_pose_2115,7.63769304528782,11.297867100510405,18.298521721059288,-6.26392581298178,phenol,-4.771614372515332,-1.1828481203224626,kinase
pfpkii_pose_2116,-8.359134417026407,12.751526696250057,24.197574103301566,-6.169846753110065,isopropanol,-3.641540486210932,-1.393720124059572,phosphatase
pfpkii_pose_2117,-9.71262111437681,12.83687873902458,20.129135678651558,-5.072774493137153,benzene,-2.597554939772616,-2.0401466614254553,phosphatase
pfpkii_pose_2118,20.46517374501045,-5.830217180095888,14.592039771556344,-5.257455771599682,cyclohexane,-4.107892170713329,-1.2183871924120422,allosteric
pfpkii_pose_2119,-2.1701720465473286,6.800542226537708,29.33975636892423,-4.751044811933269,benzene,-3.6422995499824147,-1.1524272615747564,phosphatase
pfpkii_pose_2120,-5.985501287697924,7.184883470257316,23.563589803168856,-6.846368800394642,acetone,-4.521213797765031,-2.00128778218535,phosphatase
pfpkii_pose_2121,22.562360422105144,-9.463774044633277,17.05802947554164,-5.804220015468832,ethanol,-3.84765989696266,-1.1424021016670132,allosteric
pfpkii_pose_2122,-7.094666702755474,8.698036773888063,21.898228216665373,-7.492289341507528,cyclohexane,-6.149407920520466,-2.3859341125813813,phosphatase
pfpkii_pose_2123,-6.799036925313007,10.272039869142764,26.633955191645214,-6.1703589313738245,phenol,-3.0871945720947394,-2.3789799577673705,phosphatase
pfpkii_pose_2124,6.986734034985528,14.253011972049295,20.45448169598516,-6.938804645342239,cyclohexane,-5.65298405109809,-2.4147163334318353,kinase
pfpkii_pose_2125,12.3474049724223,12.497993929815122,23.62157108873499,-7.774484556318946,cyclohexane,-4.74522929600816,-2.6700131576594415,kinase
pfpkii_pose_2126,6.068193666001626,14.470717350580717,21.07457356913197,-6.747399352110194,acetonitrile,-5.053351179718492,-2.0378746942926784,kinase
pfpkii_pose_2127,9.627223356228157,16.908154121157743,22.457113110014767,-6.102864137513466,acetone,-4.384348105269037,-1.7519459132874422,kinase
pfpkii_pose_2128,-2.4232875863796592,12.483755705260632,22.112918256756487,-5.739381059240856,isopropanol,-4.229682305419788,-2.0340613678874258,phosphatase
pfpkii_pose_2129,-4.118092998852079,9.662339480454373,20.673954447091667,-5.366911758484132,benzene,-3.6324369771603457,-1.7327919570800072,phosphatase
pfpkii_pose_2130,-0.5270686757105345,8.933760267523217,26.899714747198395,-6.4403517086979285,ethanol,-4.131381528510511,-2.348452541389805,phosphatase
pfpkii_pose_2131,15.204087439250406,-1.4335143577842566,13.570072866588609,-4.19844504156922,ethanol,-2.2362340589418026,-1.3316742913024509,allosteric
pfpkii_pose_2132,10.652607139787744,18.352247027453764,18.029630260506426,-6.627122908308751,cyclohexane,-4.463651752400835,-1.762384678288067,kinase
pfpkii_pose_2133,-8.573681483247949,10.42778260072514,30.361530125193635,-5.88307026560248,benzene,-4.396834612535236,-1.8721110960378509,phosphatase
pfpkii_pose_2134,4.26911687687823,22.23220268920738,24.562266504119865,-4.924792991936172,acetone,-3.929194975158657,-1.5256972195926604,kinase
pfpkii_pose_2135,-5.624882715423631,13.546093127655885,20.434443100715363,-7.307936897913956,acetone,-4.941889607269582,-2.1486481510175532,phosphatase
pfpkii_pose_2136,12.095364480488147,16.709333813676437,18.700319730883844,-7.62720402925169,isopropanol,-5.165278650369964,-2.5764942535967474,kinase
pfpkii_pose_2137,-2.1892765058477908,2.4562391661557026,22.53185246635738,-5.658909590450503,acetonitrile,-3.413358537269497,-2.0821387188673848,phosphatase
pfpkii_pose_2138,-7.334326533017028,6.407964139700216,27.04928032674042,-6.708555926811546,isopropanol,-5.106343911525286,-2.1741494747928938,phosphatase
pfpkii_pose_2139,-5.282314187033699,13.465102943983513,26.252114844819847,-7.22762657516347,benzene,-5.179834422160614,-2.436328234302122,phosphatase
pfpkii_pose_2140,19.287941239744235,-11.301221562792584,14.67133530599868,-8.531251488255922,dimethylether,-6.344453706992059,-2.3410199589801906,allosteric
pfpkii_pose_2141,-8.50970926580727,10.158909956280331,24.041955289719578,-5.137349572737804,isopropanol,-3.4185015124368596,-1.298856053394379,phosphatase
pfpkii_pose_2142,-7.298345220231235,12.755896172473246,23.241362381067702,-7.499462229463268,isopropanol,-5.268823604943251,-1.2814449674636528,phosphatase
pfpkii_pose_2143,10.381481098282924,14.155481504287094,13.030115755296276,-4.7723666824624535,benzene,-3.0463366023111047,-1.953488851159982,kinase
pfpkii_pose_2144,10.450073030727868,17.58140148592613,21.29927440184046,-8.245259574942597,isopropanol,-6.3317691532449825,-2.461274842067306,kinase
pfpkii_pose_2145,15.338149774715264,13.618609908789303,22.975551405652848,-6.17427311302064,ethanol,-4.320316131182678,-2.1476621204617365,kinase
pfpkii_pose_2146,16.929478148327988,-8.47768375143451,19.364562899553174,-7.064188169083633,phenol,-5.504807390942416,-1.8191612927015466,allosteric
pfpkii_pose_2147,-6.012915583893884,11.013563961944618,24.642450316492525,-8.207281766174187,ethanol,-5.785434478107809,-1.9357673832222875,phosphatase
pfpkii_pose_2148,-6.051767864275282,9.968847916084268,21.544254006647837,-7.157746385377914,cyclohexane,-4.786772875178479,-2.066935119508285,phosphatase
pfpkii_pose_2149,9.81087253386399,15.93602052896164,19.04981454040577,-7.982288871676257,isopropanol,-5.934446935746493,-2.0393373297250843,kinase
pfpkii_pose_2150,10.763364483079693,22.241890856596427,18.445876252471898,-5.920714214038662,cyclohexane,-4.321260190308335,-1.5375553580391248,kinase
pfpkii_pose_2151,5.933094086165607,9.499117463157503,19.937087540290158,-6.450553387102899,cyclohexane,-4.789142596389808,-1.4530687719974582,kinase
pfpkii_pose_2152,10.952934425468266,14.852336312779897,14.311267627704728,-6.271130171728648,ethanol,-4.252537626035651,-1.6716021288746625,kinase
pfpkii_pose_2153,-5.337435682083423,9.869987980480891,26.40099281000135,-7.166462024652713,cyclohexane,-4.888944387138125,-2.1312438994819716,phosphatase
pfpkii_pose_2154,9.653410321987403,14.145821174264343,21.096479043449722,-8.87552516366046,acetone,-5.902886335607381,-2.479127925906547,kinase
pfpkii_pose_2155,-2.5754515186978817,4.350664000303358,20.347722195999527,-4.987477253765671,acetonitrile,-3.368463937535135,-1.8900148501194276,phosphatase
pfpkii_pose_2156,7.719290547188672,13.073034878034363,21.39430418768325,-6.479834762139772,acetone,-3.841401569522756,-2.344672073674349,kinase
pfpkii_pose_2157,13.2036574280088,18.950842455322594,23.187919497437207,-5.137001833441195,ethanol,-3.494491358787597,-1.0408918655727393,kinase
pfpkii_pose_2158,13.402055572762801,16.07643573957577,21.753129848211348,-5.32118161852722,cyclohexane,-4.473050806193712,-1.8599588445212585,kinase
pfpkii_pose_2159,-9.754496607653579,12.155155055223592,25.68124177134459,-4.653338455257119,cyclohexane,-3.172935904786618,-1.3741867045677312,phosphatase
pfpkii_pose_2160,10.457148469406508,16.39349250200251,18.365258822348537,-7.048650027129168,cyclohexane,-4.532136825838875,-2.8919063076355616,kinase
pfpkii_pose_2161,11.147941927694177,19.148208646994608,20.348124127911277,-6.140939320439002,acetonitrile,-3.1352090399800674,-1.7246939630995224,kinase
pfpkii_pose_2162,18.13270078650828,-11.309974357785393,19.58918444026277,-6.524098891672812,ethanol,-3.7186986838371308,-1.6727212376877867,allosteric
pfpkii_pose_2163,-3.515132562045886,12.513889620050062,26.088298707278092,-8.605738658746521,cyclohexane,-5.291515663577779,-2.7629287524927397,phosphatase
pfpkii_pose_2164,0.6801169826895479,18.000899116245797,16.670447379210177,-5.64612020751421,isopropanol,-3.8930727722588583,-1.660618398898259,kinase
pfpkii_pose_2165,13.819321070903985,9.821778474313561,16.609918699967757,-8.367897504484143,ethanol,-5.50937569043648,-3.3968007494683135,kinase
pfpkii_pose_2166,7.908340699791873,13.07221429474908,17.950992518908212,-7.356152518494216,phenol,-4.876136483720254,-2.1142277953857587,kinase
pfpkii_pose_2167,6.215699464169278,14.270328308579645,24.867717965585236,-5.5684436758948115,isopropanol,-3.731776672254623,-1.12624815553921,kinase
pfpkii_pose_2168,-8.290285099040076,9.115470668848207,23.30157416393531,-6.37423781661111,cyclohexane,-5.64776419636774,-1.7832314005704304,phosphatase
pfpkii_pose_2169,19.18056444536873,-10.5199775654501,10.391318220813657,-5.708691878283154,dimethylether,-3.5746431445938254,-2.5780736153460744,allosteric
pfpkii_pose_2170,7.749383501895823,17.43086046972856,24.05127409147379,-5.092745228458296,isopropanol,-3.437041868879436,-1.5691965944627413,kinase
pfpkii_pose_2171,2.565124610142301,10.299985858735148,22.827834977619492,-4.686329932698054,phenol,-3.04356660594541,-1.120138246090004,kinase
pfpkii_pose_2172,14.551016413118862,14.462601621583989,21.202015067842936,-5.763675714534973,acetonitrile,-4.078833134456441,-1.8966911574859957,kinase
pfpkii_pose_2173,10.644685203849056,13.44980357758323,18.564877288269944,-8.512274648233976,acetonitrile,-6.227879472096568,-2.9525758207317434,kinase
pfpkii_pose_2174,9.215577645564123,13.476916359870986,18.590482135804034,-9.657308703711323,acetone,-6.417236539895638,-3.2832600700228105,kinase
pfpkii_pose_2175,-3.4455431853946763,5.569917880704735,24.499059386696125,-3.762119735125414,phenol,-2.6190825775354454,-1.3984350920567468,phosphatase
pfpkii_pose_2176,-7.069256213844348,5.799337586132931,25.072801107621526,-5.007503591199778,phenol,-3.8259764364324282,-1.6082550525672767,phosphatase
pfpkii_pose_2177,-4.001491778363781,13.710628925401751,24.628907481703802,-6.293316520581049,dimethylether,-4.205438474710212,-1.8520095343077159,phosphatase
pfpkii_pose_2178,7.903059467779424,13.681195295033245,19.71097893084901,-8.938021974651136,phenol,-6.0327456938528226,-2.7484232699296305,kinase
pfpkii_pose_2179,8.699819846896297,20.186406455973305,18.00667858439223,-4.931401105843166,acetonitrile,-2.8924118255123172,-1.8219125485821506,kinase
pfpkii_pose_2180,13.405340649008258,16.54456027370101,23.340761165739128,-7.6194107551782455,benzene,-5.350544374475204,-2.7648203007553622,kinase
pfpkii_pose_2181,23.393378453611305,-12.744835697737308,20.51273618742227,-6.207726013362209,phenol,-3.5942755917098843,-2.5189680504811682,allosteric
pfpkii_pose_2182,8.558053998371546,15.855781747668628,18.589017616888974,-8.864574711777273,acetonitrile,-5.880353490889376,-3.025470840777476,kinase
pfpkii_pose_2183,-4.7710892177376145,12.159509961639369,22.17087827056546,-6.157891539299569,isopropanol,-4.409967898744107,-1.6131090107662909,phosphatase
pfpkii_pose_2184,4.291101194061808,12.525276223930915,26.6590622458862,-3.999748562023753,cyclohexane,-3.0388956894204995,-0.7365867371933456,phosphatase
pfpkii_pose_2185,7.497178257798218,15.811563004323173,24.018786454050904,-6.061682043202281,isopropanol,-4.752489911543966,-2.020858838070061,kinase
pfpkii_pose_2186,9.204563970896926,15.99148616626855,18.984470210428345,-5.916787575845059,cyclohexane,-4.352690328330175,-1.9202373950930622,kinase
pfpkii_pose_2187,8.624005046117842,-2.7533511975421803,12.169941960294326,-2.8723506248613075,phenol,-2.6448909445827775,-0.8656662092024142,allosteric
pfpkii_pose_2188,-1.2822401603657254,10.053935252691025,26.902509633978344,-6.978714104714547,acetone,-4.88777417168623,-1.801790072792767,phosphatase
pfpkii_pose_2189,13.39216275783473,17.415863720244996,22.54746759272178,-4.500646030730397,isopropanol,-3.3927512601575924,-1.6378915748764902,kinase
pfpkii_pose_2190,-3.3414291364397597,10.040486015255077,22.509028307329775,-7.662929705469693,ethanol,-5.411167471446001,-2.3160714479839988,phosphatase
pfpkii_pose_2191,4.143959658112608,16.631259011394686,23.04567649870338,-5.3645066408278765,benzene,-4.709076630614086,-1.4126875398530894,kinase
pfpkii_pose_2192,6.442835374959519,16.80400824030218,17.885005162830527,-6.908294795192471,acetone,-5.528476382928329,-2.1762463709926583,kinase
pfpkii_pose_2193,-3.949067889311602,9.451004805947514,21.31818520501686,-7.616587793208072,cyclohexane,-4.530569638629165,-2.6523217615249832,phosphatase
pfpkii_pose_2194,6.751967366904076,16.47051296822116,17.635189810759368,-6.078102116777556,phenol,-4.636178977964706,-2.366210567410976,kinase
pfpkii_pose_2195,14.806933224996937,13.527411447854218,15.483705099446325,-4.41321161996242,acetone,-3.4277540646981652,-1.2360146102524545,kinase
pfpkii_pose_2196,-7.85523219626935,10.840412373482902,23.968377356081675,-7.208347850828426,dimethylether,-4.2121043788946935,-2.4160495998868514,phosphatase
pfpkii_pose_2197,18.462864330198943,-6.219439076939116,15.410594529148335,-6.562813325592692,acetonitrile,-4.320111699427167,-2.0637264253235856,allosteric
pfpkii_pose_2198,13.483413856388019,10.898012331721855,20.307438255328787,-8.153312474868477,isopropanol,-5.707021863745641,-2.3878821069686924,kinase
pfpkii_pose_2199,23.402300501448526,-12.29272826021274,16.524623044665855,-7.871567048148905,cyclohexane,-5.914007836021792,-2.1573469854621936,allosteric
pfpkii_pose_2200,1.0971260064091055,3.793115431314517,25.67483129085299,-5.342149895085108,dimethylether,-3.8013902383008413,-1.9723079802806052,phosphatase
pfpkii_pose_2201,-0.8704677489855888,8.65882817380539,23.46603604527404,-5.313646157572666,cyclohexane,-4.032538718423341,-1.6432858450024872,phosphatase
pfpkii_pose_2202,-1.4387190913248575,13.597829357556861,26.64726473239,-5.922476199950228,phenol,-4.463070769187621,-1.8386427755543027,phosphatase
pfpkii_pose_2203,-3.663256685335404,9.592124709118886,25.995305122919692,-6.387277401285449,cyclohexane,-3.737293319982271,-2.00450124637743,phosphatase
pfpkii_pose_2204,-3.566955892130568,8.758165974114362,22.971199862110222,-7.562096371481354,isopropanol,-5.6985814080459365,-3.0119090648047746,phosphatase
pfpkii_pose_2205,12.743098076539532,16.126395383315216,21.833580085841355,-7.34786115451691,benzene,-5.1016634891345785,-1.7952076585023515,kinase
pfpkii_pose_2206,12.990538967451798,11.640856978825605,20.735728081340525,-6.4462539121323505,isopropanol,-3.916408340114042,-1.821441442939276,kinase
pfpkii_pose_2207,5.619670008812711,21.09120225192799,23.638892351844255,-4.837061033604066,cyclohexane,-3.772797523526372,-1.7649840636989642,kinase
pfpkii_pose_2208,7.6287109515629075,22.138454480922004,20.1478988730783,-6.604671356598646,isopropanol,-4.929221889313492,-1.7788737150301566,kinase
pfpkii_pose_2209,11.72002141340209,13.788868223584577,21.009305074646203,-9.50112509737972,acetonitrile,-6.499345739149706,-3.3224827076905736,kinase
pfpkii_pose_2210,12.161233389326174,14.051558208877232,21.03031817258383,-6.9564235204794,acetone,-4.386020230358491,-2.4217339455482265,kinase
pfpkii_pose_2211,19.90073641207511,-12.572269673163515,15.41615211860818,-8.523767808968705,cyclohexane,-5.90724627116159,-2.349470536888734,allosteric
pfpkii_pose_2212,8.858189275214414,11.399377292315577,22.25440711733414,-5.327972159659808,ethanol,-4.424050088827156,-1.8479700637721441,kinase
pfpkii_pose_2213,26.43629353709853,-14.769759329965707,20.026993837238727,-4.2607284907564855,cyclohexane,-3.030232353233267,-1.5447414515743247,allosteric
pfpkii_pose_2214,20.540152622719113,-11.854344814810494,12.439622162499683,-7.3079588930507375,acetonitrile,-5.642199321760132,-1.826251099559659,allosteric
pfpkii_pose_2215,-6.214457320585933,10.972918042499646,23.362291644536686,-7.517421598827818,acetonitrile,-4.961810863096836,-2.121131336133116,phosphatase
pfpkii_pose_2216,-6.668279847189788,8.399724862323616,22.250384971605296,-3.9293672759697795,dimethylether,-2.9515012970573613,-1.059712288849903,phosphatase
pfpkii_pose_2217,-2.2758540462027357,12.836272271502711,26.526945774083284,-5.504029490621549,acetonitrile,-3.8726021405703284,-1.493075559660504,phosphatase
pfpkii_pose_2218,-3.301917976082228,9.611069997716431,25.345608509169267,-8.130516605707731,isopropanol,-5.35035946623527,-2.737338438335875,phosphatase
pfpkii_pose_2219,-8.216364381848756,10.283589720582713,24.417367404823906,-6.474358764118523,acetone,-4.224556182341619,-2.0452050348843698,phosphatase
pfpkii_pose_2220,12.082168715239261,15.466631794877319,20.755507872426545,-6.8970244341961084,phenol,-4.539735279259046,-1.5769924292190742,kinase
pfpkii_pose_2221,-2.7173252752723256,8.320998439342976,26.353108015361258,-8.021926854643013,cyclohexane,-4.697663211533694,-2.2309084029697783,phosphatase
pfpkii_pose_2222,16.654470638024986,17.782521930436015,20.161253716608368,-4.139996447818382,acetonitrile,-2.2943820445529006,-1.1165492351137347,kinase
pfpkii_pose_2223,22.502890165036344,-9.914675443860874,13.629401280349263,-7.072537615608739,cyclohexane,-5.399162649144818,-2.314327845793533,allosteric
pfpkii_pose_2224,11.969221257314759,14.352184066013242,21.567185422782778,-8.723584898699093,phenol,-6.2934032974456295,-2.6336023864604177,kinase
pfpkii_pose_2225,11.538844845881894,6.972378299544282,17.403599483553222,-4.854949624381322,benzene,-3.612778586778939,-1.270386775965678,kinase
pfpkii_pose_2226,5.953530909593034,11.957585023191687,22.627124460021705,-5.772992754547269,phenol,-4.412147254554931,-1.9397631611232276,kinase
pfpkii_pose_2227,-6.605549391578962,7.262452672646072,17.640175689416395,-4.500535560116803,cyclohexane,-2.6189083904517187,-1.1788971478952222,phosphatase
pfpkii_pose_2228,8.854611990839002,14.778865707987867,24.545199778497263,-6.738803586458226,acetone,-4.428405505993428,-2.350026329797126,kinase
pfpkii_pose_2229,6.749815094698606,16.73070506318016,14.87696660366679,-6.119241834888278,isopropanol,-4.43895588451615,-1.2032474815530327,kinase
pfpkii_pose_2230,8.314837450707946,13.395393438108432,21.308981831197872,-7.52676844470467,acetonitrile,-4.948363906827511,-2.533783551888696,kinase
pfpkii_pose_2231,3.465650953823699,9.239670348624506,18.54113085571457,-5.3575224533014305,isopropanol,-3.6866168774162333,-1.624593502740168,kinase
pfpkii_pose_2232,3.5474380801812972,17.759695215743978,16.551348058173243,-4.331438778413222,phenol,-3.306025226183306,-1.2905388115722718,kinase
pfpkii_pose_2233,-3.902634256254612,7.189197774227929,23.115131270901173,-6.653254625528185,dimethylether,-4.473843609737372,-1.890332026307427,phosphatase
pfpkii_pose_2234,-2.787498828767738,11.997986179131793,23.684191850562453,-7.116744405106901,cyclohexane,-4.029680875422151,-2.0819639513798998,phosphatase
pfpkii_pose_2235,8.315118246052364,13.36922563306129,18.404845237340965,-6.49643212882428,cyclohexane,-4.099201413686785,-1.9867658844980347,kinase
pfpkii_pose_2236,9.63736437652344,12.16865651902829,19.726990951379964,-7.3772600699557,cyclohexane,-5.045180567600373,-2.3569757996795935,kinase
pfpkii_pose_2237,21.32199712718999,-4.302204777290493,10.787004798359227,-4.733127089450875,benzene,-3.381968430268446,-1.9398909120003591,allosteric
pfpkii_pose_2238,-1.021244607050459,11.685292913034864,27.73784073490131,-5.9836380664228415,ethanol,-4.909982527193138,-1.7224979426450078,phosphatase
pfpkii_pose_2239,-4.3621560652498275,8.420422561290831,22.455829640303342,-8.310188753575197,dimethylether,-5.457808007146896,-2.524046063890165,phosphatase
pfpkii_pose_2240,19.48344864970728,-7.954367557831034,17.286988778751134,-6.470506071444249,isopropanol,-4.382975930189163,-1.9903914077271445,allosteric
pfpkii_pose_2241,-4.5892672684884275,11.313455692185089,21.827189805080167,-6.502839120535777,acetonitrile,-4.879720558349434,-1.7188783358344943,phosphatase
pfpkii_pose_2242,-3.1744360253757087,8.104222847025987,24.148003461324166,-7.640573807803715,phenol,-5.698689847051932,-2.1585795377781483,phosphatase
pfpkii_pose_2243,0.9749524838125545,10.46385455974673,27.03037891049687,-5.46931591166974,acetone,-3.7377229866018866,-1.522924879362924,phosphatase
pfpkii_pose_2244,6.872056823709444,12.62083513486062,26.771040754391322,-6.689345240886581,phenol,-4.65497673522483,-1.9387102119271462,kinase
pfpkii_pose_2245,9.517093115723886,16.858567457080195,17.595290652801836,-5.811728826002013,isopropanol,-5.344820623555401,-0.9750596696219511,kinase
pfpkii_pose_2246,18.628593398090974,-13.720318291098922,17.850729560017033,-7.322951635227698,acetonitrile,-4.804316209870662,-2.1355272072042197,allosteric
pfpkii_pose_2247,9.936829145270714,19.32828562216579,15.907150851662886,-5.2732710986888955,dimethylether,-4.515236920467195,-1.9740071129371612,kinase
pfpkii_pose_2248,10.829848285588309,11.625137848568194,22.494970822376658,-6.0759517622646095,cyclohexane,-3.700485306900068,-1.778695353644918,kinase
pfpkii_pose_2249,-3.017394170047087,6.220921417954139,22.876685489961847,-5.235800136437452,ethanol,-3.657848006881985,-1.467930031286752,phosphatase
pfpkii_pose_2250,12.570680394923631,10.856478596528895,19.864539740642975,-6.455816904649913,dimethylether,-4.4572244273483435,-1.7516276811562859,kinase
pfpkii_pose_2251,-12.606671390742706,10.229576856860994,26.139442656008086,-5.298390019461224,ethanol,-3.969584533357912,-1.844802612251951,phosphatase
pfpkii_pose_2252,1.19695166455213,13.570590277080422,23.820666627079135,-6.256320538870585,isopropanol,-4.506440698668396,-2.34300181403142,phosphatase
pfpkii_pose_2253,10.600162619928993,5.414960528369908,23.008097255119395,-7.543332885725164,cyclohexane,-7.001416820406248,-2.15743594164748,kinase
pfpkii_pose_2254,21.17077477177315,-11.142987241883906,12.80360187948046,-7.083490057408909,dimethylether,-5.342355151745474,-2.2369235563585406,allosteric
pfpkii_pose_2255,19.62301871158065,-0.057630488059097096,15.820655228174456,-4.58860393278011,cyclohexane,-3.304194701998713,-1.5566025006440225,allosteric
pfpkii_pose_2256,4.423139153407213,14.131634425552523,17.244464538802276,-3.438581736892513,acetone,-2.709265889041606,-1.5430141071016772,kinase
pfpkii_pose_2257,17.78396421314622,-11.117046913471945,16.53633000535651,-8.230646483761126,benzene,-6.1112705395275455,-2.1601327072969085,allosteric
pfpkii_pose_2258,7.717371920171815,15.64651663472238,21.34269694080529,-7.479512920172375,ethanol,-6.276097140318139,-2.482135788682192,kinase
pfpkii_pose_2259,-4.3619661093248565,9.57259686672893,25.65821641134569,-6.7384778381549095,isopropanol,-5.599348171578269,-1.8440932907965126,phosphatase
pfpkii_pose_2260,8.370396932581414,20.175321058240087,20.17476879859704,-4.837668713580761,cyclohexane,-3.21450552810156,-2.495343812390666,kinase
pfpkii_pose_2261,-5.170119374907267,9.867429307015188,22.87122335518047,-7.01545239179525,acetonitrile,-4.2062123885636655,-2.453619324538344,phosphatase
pfpkii_pose_2262,7.241395202834543,15.037945951982,21.047065743584746,-7.56450358047228,dimethylether,-5.7161009456122445,-2.7601140211615225,kinase
pfpkii_pose_2263,21.372534411947253,-9.50892968813126,10.916546094853075,-5.646377454396915,acetonitrile,-4.109691711832501,-1.7519684667519064,allosteric
pfpkii_pose_2264,23.776304540859456,-10.90266107324223,15.954220020299527,-6.556491218959639,acetone,-4.933861954751547,-2.1492747715682885,allosteric
pfpkii_pose_2265,14.270099514130134,18.6613304425698,16.272584377830473,-5.729327603373569,acetonitrile,-4.223590784221608,-1.0861478850864668,kinase
